resource URL,resource id,resource post date,resource title,resource author name,text_name,image_name,image_url,folder name,full folder path,s3_bucket_txt_url,s3_bucket_img_url
https://franchisesuppliernetwork.com/franchise-profitability-playbook-2024/,post-4120,"January 23, 2024",The Simple Franchise Profitability Playbook for 2024,Matt Robinson,post-4120.txt,image_post-4120.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner-8.png,article_post-4120,output_files\article_post-4120,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4120/post-4120.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4120/image_post-4120.jpg
https://franchisesuppliernetwork.com/snapchat-for-franchises/,post-3894,"January 24, 2024",Your Top 3 Snapchat Questions Answered by Purple Penguin Digital,Jason Sunday,post-3894.txt,image_post-3894.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-25.png,article_post-3894,output_files\article_post-3894,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3894/post-3894.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3894/image_post-3894.jpg
https://franchisesuppliernetwork.com/franchise-territory-design/,post-4197,"January 26, 2024",Download Your Free Franchise Territory Design eBook,Romain Dudek,post-4197.txt,image_post-4197.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner-10.png,article_post-4197,output_files\article_post-4197,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4197/post-4197.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4197/image_post-4197.jpg
https://franchisesuppliernetwork.com/awarity-franchise-advertising/,post-4193,"January 25, 2024",Reimagine Your Advertising with Awarity: Maximum Impact for Franchise Brands,Aditya Varanasi,post-4193.txt,image_post-4193.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner-9.png,article_post-4193,output_files\article_post-4193,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4193/post-4193.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4193/image_post-4193.jpg
https://franchisesuppliernetwork.com/leasecake-restaurant365-integration/,post-4131,"January 30, 2024",Leasecake + Restaurant365 Integration: No Fuss Finance,Taj Adhav,post-4131.txt,image_post-4131.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner-11.png,article_post-4131,output_files\article_post-4131,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4131/post-4131.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4131/image_post-4131.jpg
https://franchisesuppliernetwork.com/franchising-and-technology/,post-4001,"January 29, 2024",Franchising & Technology: What the Future Holds,Meghan McKenzie,post-4001.txt,image_post-4001.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-26.png,article_post-4001,output_files\article_post-4001,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4001/post-4001.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4001/image_post-4001.jpg
https://franchisesuppliernetwork.com/social-media-for-hiring/,post-4155,"February 1, 2024",How to Use Organic & Paid Social Media to Hire Efficiently,Justin Ulrich,post-4155.txt,image_post-4155.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner-12.png,article_post-4155,output_files\article_post-4155,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4155/post-4155.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4155/image_post-4155.jpg
https://franchisesuppliernetwork.com/pocketsuite-reviews/,post-4105,"February 2, 2024",Why Clients Are Giving PocketSuite 5 Stars,Revell Horsey,post-4105.txt,image_post-4105.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/02/Resource-Banner.png,article_post-4105,output_files\article_post-4105,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4105/post-4105.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4105/image_post-4105.jpg
https://franchisesuppliernetwork.com/supplier-wire-032/,post-4229,"February 4, 2024",Franchise Supplier Wire 032: How to Plan Your Franchise Development with Romain Dudek of Smappen,Romain Dudek,post-4229.txt,image_post-4229.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/02/Resource-Banner-1-1.png,article_post-4229,output_files\article_post-4229,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4229/post-4229.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4229/image_post-4229.jpg
https://franchisesuppliernetwork.com/automated-customer-loyalty/,post-4225,"February 5, 2024",Automate Your Customer Loyalty: How to Leverage AI for Your Business,Abby Doyle,post-4225.txt,image_post-4225.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner-13.png,article_post-4225,output_files\article_post-4225,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4225/post-4225.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4225/image_post-4225.jpg
https://franchisesuppliernetwork.com/supplier-wire-029/,post-4075,"December 13, 2023",Franchise Supplier Wire 029: Leveraging Programmatic Recruitment & Conversational AI in Everyday Recruiting,Anthony Andre,post-4075.txt,image_post-4075.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/12/Resource-Banner-1-2.png,article_post-4075,output_files\article_post-4075,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4075/post-4075.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4075/image_post-4075.jpg
https://franchisesuppliernetwork.com/supplier-wire-030/,post-4071,"December 13, 2023",Franchise Supplier Wire 030: Find & Hire Great Managers with Epic Managers,Matt Robinson,post-4071.txt,image_post-4071.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/12/Resource-Banner-4.png,article_post-4071,output_files\article_post-4071,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4071/post-4071.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4071/image_post-4071.jpg
https://franchisesuppliernetwork.com/franchise-employee-recruitment/,post-4087,"December 15, 2023",FSN Supplier Discovery Day: Employee Recruitment,Dana Farber,post-4087.txt,image_post-4087.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/12/Employee-Recruitment.png,article_post-4087,output_files\article_post-4087,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4087/post-4087.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4087/image_post-4087.jpg
https://franchisesuppliernetwork.com/digital-franchise-marketing/,post-4082,"December 18, 2023",Your 2024 Guide to Digital Franchise Marketing,Meghan McKenzie,post-4082.txt,image_post-4082.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/12/Resource-Banner-6.png,article_post-4082,output_files\article_post-4082,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4082/post-4082.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4082/image_post-4082.jpg
https://franchisesuppliernetwork.com/image-cube-franchises/,post-3862,"December 19, 2023",Top 5 Reasons Franchises Partner with Image Cube,Ari Boyajian,post-3862.txt,image_post-3862.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-22.png,article_post-3862,output_files\article_post-3862,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3862/post-3862.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3862/image_post-3862.jpg
https://franchisesuppliernetwork.com/mastering-multi-unit-franchise-success/,post-4068,"December 20, 2023",Mastering Multi-Unit Franchise Success: Insights from a Seasoned Capriotti’s Operator,Taj Adhav,post-4068.txt,image_post-4068.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/12/Resource-Banner-7.png,article_post-4068,output_files\article_post-4068,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4068/post-4068.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4068/image_post-4068.jpg
https://franchisesuppliernetwork.com/pocketsuite-imjoshv/,post-4108,"January 4, 2024",Mobile Detailer YouTuber IMJOSHV Reviews PocketSuite,Revell Horsey,post-4108.txt,image_post-4108.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/12/Resource-Banner-8.png,article_post-4108,output_files\article_post-4108,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4108/post-4108.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4108/image_post-4108.jpg
https://franchisesuppliernetwork.com/pet-care-franchise-suppliers/,post-4125,"January 5, 2024",Pet Care Franchise Suppliers for Train Your Dog Month,Dana Farber,post-4125.txt,image_post-4125.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner.png,article_post-4125,output_files\article_post-4125,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4125/post-4125.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4125/image_post-4125.jpg
https://franchisesuppliernetwork.com/franchise-suppliers-2024/,post-4135,"January 8, 2024",How Suppliers are Helping Franchise Brands in 2024,Dana Farber,post-4135.txt,image_post-4135.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner-1-2.png,article_post-4135,output_files\article_post-4135,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4135/post-4135.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4135/image_post-4135.jpg
https://franchisesuppliernetwork.com/woven-planet-fitness-case-study/,post-4141,"January 9, 2024",Woven Helps Planet Fitness Strengthen Member Experience,Matt Goebel,post-4141.txt,image_post-4141.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner-2-1.png,article_post-4141,output_files\article_post-4141,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4141/post-4141.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4141/image_post-4141.jpg
https://franchisesuppliernetwork.com/building-a-strategic-partnership-cabinet-iq-x-serviceminder/,post-4039,"January 12, 2024",Building a Strategic Partnership: Cabinet IQ x ServiceMinder,Olivia DiGirolamo,post-4039.txt,image_post-4039.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner-1-3.png,article_post-4039,output_files\article_post-4039,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4039/post-4039.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4039/image_post-4039.jpg
https://franchisesuppliernetwork.com/franchise-reputation-marketing-nicejob/,post-4115,"January 15, 2024",Generate Reviews & Grow Your Business with NiceJob,Oscar Wimshurst,post-4115.txt,image_post-4115.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2024/01/Resource-Banner-5.png,article_post-4115,output_files\article_post-4115,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4115/post-4115.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4115/image_post-4115.jpg
https://franchisesuppliernetwork.com/franchise-good-news/,post-4008,"November 20, 2023",Mike Bann Does Good & Donates Thousands This Holiday Season,Michael Bann,post-4008.txt,image_post-4008.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-12.png,article_post-4008,output_files\article_post-4008,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4008/post-4008.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4008/image_post-4008.jpg
https://franchisesuppliernetwork.com/one-click-contractor/,post-3990,"November 17, 2023",Ditch The Paper & Go Digital with One Click Contractor!,Chad Hunt,post-3990.txt,image_post-3990.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-11.png,article_post-3990,output_files\article_post-3990,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3990/post-3990.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3990/image_post-3990.jpg
https://franchisesuppliernetwork.com/image-cube-100-chiropractic/,post-3864,"November 21, 2023",Image Cube Gives 100% Hustle for 100% Chiropractic,Ari Boyajian,post-3864.txt,image_post-3864.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-13.png,article_post-3864,output_files\article_post-3864,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3864/post-3864.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3864/image_post-3864.jpg
https://franchisesuppliernetwork.com/home-service-leads/,post-3925,"November 27, 2023",How To Target Home Service Leads With Ease,Olivia DiGirolamo,post-3925.txt,image_post-3925.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-15.png,article_post-3925,output_files\article_post-3925,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3925/post-3925.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3925/image_post-3925.jpg
https://franchisesuppliernetwork.com/franchise-marketing-operating-system/,post-3909,"November 28, 2023",Why Your Franchise Brand Needs A Franchise Marketing Operating System,Jason Kaber,post-3909.txt,image_post-3909.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-1-5.png,article_post-3909,output_files\article_post-3909,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3909/post-3909.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3909/image_post-3909.jpg
https://franchisesuppliernetwork.com/franchise-supplier-wire-026/,post-4040,"November 30, 2023",Franchise Supplier Wire 026: Labor Shortages in QSR,Andrew Wall,post-4040.txt,image_post-4040.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-17.png,article_post-4040,output_files\article_post-4040,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4040/post-4040.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4040/image_post-4040.jpg
https://franchisesuppliernetwork.com/supplier-wire-027/,post-4042,"November 30, 2023",Franchise Supplier Wire 027: Cyber Security and How to Make Franchisees Profitable,Carl Udler,post-4042.txt,image_post-4042.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/51.png,article_post-4042,output_files\article_post-4042,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4042/post-4042.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4042/image_post-4042.jpg
https://franchisesuppliernetwork.com/serviceminder-franchisee-automation/,post-3993,"December 4, 2023",Consistency is Key: Empower Franchisees Through Automation and Innovation,Olivia DiGirolamo,post-3993.txt,image_post-3993.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/12/Resource-Banner.png,article_post-3993,output_files\article_post-3993,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3993/post-3993.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3993/image_post-3993.jpg
https://franchisesuppliernetwork.com/supplier-wire-028/,post-4053,"December 5, 2023",Franchise Supplier Wire 028: Real Estate & Technology with Morrow Hill,Jonathan Hill,post-4053.txt,image_post-4053.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/12/Resource-Banner-2.png,article_post-4053,output_files\article_post-4053,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-4053/post-4053.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-4053/image_post-4053.jpg
https://franchisesuppliernetwork.com/epic-managers-pure-glow/,post-3921,"December 7, 2023",Epic Managers Supports Pure Glow Go To Market,Matt Robinson,post-3921.txt,image_post-3921.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-18.png,article_post-3921,output_files\article_post-3921,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3921/post-3921.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3921/image_post-3921.jpg
https://franchisesuppliernetwork.com/c-squared-advisors-wins/,post-3966,"December 8, 2023",C Squared Advisors 2023 Wins,Carty Davis,post-3966.txt,image_post-3966.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-19.png,article_post-3966,output_files\article_post-3966,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3966/post-3966.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3966/image_post-3966.jpg
https://franchisesuppliernetwork.com/franchise-facebook-marketing/,post-3891,"December 12, 2023",Unlocking the Power of Facebook Marketing: A Guide for Franchise Success,Jason Sunday,post-3891.txt,image_post-3891.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-21.png,article_post-3891,output_files\article_post-3891,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3891/post-3891.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3891/image_post-3891.jpg
https://franchisesuppliernetwork.com/account-managers-digital-agencies/,post-3884,"November 9, 2023",The Vital Role of Account Managers in Digital Agencies,Jason Sunday,post-3884.txt,image_post-3884.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-3.png,article_post-3884,output_files\article_post-3884,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3884/post-3884.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3884/image_post-3884.jpg
https://franchisesuppliernetwork.com/seosambas-centralized-blogging-tool-gets-a-boost-with-ai-integration/,post-3905,"November 9, 2023",SeoSamba’s Centralized Blogging Tool Gets a Boost with AI Integration,Jason Kaber,post-3905.txt,image_post-3905.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-4.png,article_post-3905,output_files\article_post-3905,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3905/post-3905.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3905/image_post-3905.jpg
https://franchisesuppliernetwork.com/exceptional-franchise-leaders/,post-3918,"November 9, 2023",Connecting Great Franchise Brands with Exceptional Leaders,Sean Falk,post-3918.txt,image_post-3918.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-6.png,article_post-3918,output_files\article_post-3918,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3918/post-3918.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3918/image_post-3918.jpg
https://franchisesuppliernetwork.com/ar-automation-service-franchise-brands/,post-3912,"November 9, 2023",Unlocking Efficiency: How AR Automation Elevates Service-Based Franchise Brands,Thomas Aronica,post-3912.txt,image_post-3912.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-5.png,article_post-3912,output_files\article_post-3912,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3912/post-3912.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3912/image_post-3912.jpg
https://franchisesuppliernetwork.com/short-form-franchise-videos/,post-3923,"November 9, 2023",Leveraging Short-Form Videos to Build (and Sell) Your Franchise Brand,Carli Showmaker,post-3923.txt,image_post-3923.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-1-2.png,article_post-3923,output_files\article_post-3923,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3923/post-3923.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3923/image_post-3923.jpg
https://franchisesuppliernetwork.com/increase-ebitda-managers/,post-3916,"November 9, 2023",How Epic Managers Increased EBITDA 40% by Paying Managers MORE,Matt Robinson,post-3916.txt,image_post-3916.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-7.png,article_post-3916,output_files\article_post-3916,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3916/post-3916.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3916/image_post-3916.jpg
https://franchisesuppliernetwork.com/fisherzucker-joint-employer-update-nlrbeef-with-franchising/,post-3956,"November 9, 2023",FisherZucker Joint Employer Update: NLRBeef with Franchising,Lane Fisher,post-3956.txt,image_post-3956.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-1-3.png,article_post-3956,output_files\article_post-3956,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3956/post-3956.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3956/image_post-3956.jpg
https://franchisesuppliernetwork.com/targeted-google-maps-retail-traffic/,post-3931,"November 9, 2023",Targeted Retail Traffic Using Google Maps with Map Ranks,Shaun Salehyan,post-3931.txt,image_post-3931.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-8.png,article_post-3931,output_files\article_post-3931,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3931/post-3931.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3931/image_post-3931.jpg
https://franchisesuppliernetwork.com/c-squared-advisors-services/,post-3960,"November 14, 2023",Why Restaurants & Franchise Brands Use C Squared Advisors,Carty Davis,post-3960.txt,image_post-3960.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-9.png,article_post-3960,output_files\article_post-3960,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3960/post-3960.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3960/image_post-3960.jpg
https://franchisesuppliernetwork.com/franchising-faqs/,post-3949,"November 14, 2023",10 Frequently Asked Questions About Franchising,Jania Bailey,post-3949.txt,image_post-3949.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-1-4.png,article_post-3949,output_files\article_post-3949,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3949/post-3949.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3949/image_post-3949.jpg
https://franchisesuppliernetwork.com/ai-in-reputation-management/,post-3998,"November 15, 2023",Using A.I. in Reputation Management with Consumer Fusion,Mark Spencer,post-3998.txt,image_post-3998.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Consumer-Fusion.png,article_post-3998,output_files\article_post-3998,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3998/post-3998.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3998/image_post-3998.jpg
https://franchisesuppliernetwork.com/serviceminder-entrepreneur/,post-3927,"November 16, 2023",ServiceMinder Awarded #1 By Entrepreneur Media,Olivia DiGirolamo,post-3927.txt,image_post-3927.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/11/Resource-Banner-10.png,article_post-3927,output_files\article_post-3927,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3927/post-3927.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3927/image_post-3927.jpg
https://franchisesuppliernetwork.com/franchise-industry-news-updates/,post-3782,"September 20, 2023",Franchise Industry News & Updates,Akhtar,post-3782.txt,image_post-3782.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/09/Resource-Banner-1-1.png,article_post-3782,output_files\article_post-3782,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3782/post-3782.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3782/image_post-3782.jpg
https://franchisesuppliernetwork.com/fsn-members-rank-on-entrepreneurs-2023-top-franchise-suppliers-list/,post-3785,"October 6, 2023",FSN Members Rank on Entrepreneur’s 2023 Top Franchise Suppliers List,Akhtar,post-3785.txt,image_post-3785.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/10/Resource-Banner-2.png,article_post-3785,output_files\article_post-3785,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3785/post-3785.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3785/image_post-3785.jpg
https://franchisesuppliernetwork.com/using-ai-as-a-force-multiplier-in-your-business/,post-3790,"October 10, 2023",Using AI as a Force Multiplier in Your Business,Akhtar,post-3790.txt,image_post-3790.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/10/Resource-Banner-2-1.png,article_post-3790,output_files\article_post-3790,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3790/post-3790.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3790/image_post-3790.jpg
https://franchisesuppliernetwork.com/lease-negotiation-checklist-ensuring-favorable-lease-terms-to-save-you-money/,post-3788,"October 9, 2023",Lease Negotiation Checklist: Ensuring Favorable Lease Terms to Save You Money,Akhtar,post-3788.txt,image_post-3788.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/10/Resource-Banner-1-1-1.png,article_post-3788,output_files\article_post-3788,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3788/post-3788.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3788/image_post-3788.jpg
https://franchisesuppliernetwork.com/using-a-i-in-organic-marketing-with-rallio/,post-3793,"October 18, 2023",Using A.I. in Organic Marketing with Rallio,Chuck@rallio.com,post-3793.txt,image_post-3793.jpg,https://franchisesuppliernetwork.com/wp-content/uploads/2023/10/Rallio.png,article_post-3793,output_files\article_post-3793,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/text-files/article_post-3793/post-3793.txt,https://proco-take-home-assignment.s3.amazonaws.com/mrudul_vyas/output_files/images/article_post-3793/image_post-3793.jpg
